Order ID,Order Date,Product Category,Region,Sales,Profit
10607,2021-08-23,Clothing,South,15601,5480
10608,2022-10-20,Electronics,South,54217,2301
10609,2023-01-21,Clothing,West,5970,5537
10610,2022-08-11,Electronics,East,11999,1408
10611,2023-10-30,Furniture,West,34621,8385
10612,2024-01-03,Electronics,North,13950,926
10613,2023-08-12,Electronics,North,15975,4966
10614,2022-05-07,Electronics,South,49901,4587
10615,2023-07-02,Electronics,West,30880,3091
10616,2024-06-30,Clothing,North,10985,7054
10617,2024-06-07,Furniture,North,27061,-3439
10618,2024-04-12,Furniture,West,13656,11139
10619,2024-04-06,Electronics,East,40977,2983
10620,2021-06-19,Electronics,West,47909,8118
10621,2024-11-17,Furniture,West,40727,-1034
10622,2023-08-04,Furniture,East,18818,5918
10623,2023-03-06,Clothing,South,11650,3324
10624,2022-09-26,Clothing,South,3250,5258
10625,2024-05-02,Electronics,South,45131,163
10626,2021-01-29,Furniture,East,44621,-3132
10627,2024-04-03,Clothing,North,18565,2013
10628,2024-12-16,Electronics,East,64820,3238
10629,2021-12-05,Electronics,West,46837,5089
10630,2024-10-20,Furniture,East,49637,280
10631,2024-09-27,Electronics,North,45012,164
10632,2022-05-15,Electronics,North,35188,13149
10633,2022-05-26,Clothing,West,16088,2521
10634,2024-09-12,Electronics,South,10821,8473
10635,2021-08-05,Electronics,North,46737,10178
10636,2024-08-17,Furniture,North,37018,9096
10637,2024-03-01,Furniture,North,13545,-4137
10638,2023-12-30,Furniture,West,33992,-4347
10639,2024-06-29,Furniture,North,18129,-4557
10640,2024-12-09,Clothing,South,9237,4936
10641,2022-03-21,Furniture,West,38213,3291
10642,2023-05-26,Electronics,South,24285,11944
10643,2024-04-20,Clothing,North,4737,7456
10644,2021-06-16,Furniture,North,40025,-3393
10645,2021-04-01,Electronics,South,10953,10173
10646,2022-12-15,Electronics,West,18112,9386
10647,2021-02-08,Clothing,West,17221,5182
10648,2024-02-24,Electronics,South,19154,7047
10649,2021-06-22,Electronics,North,30993,8338
10650,2022-10-15,Furniture,East,31619,-75
10651,2023-01-24,Furniture,South,33634,783
10652,2024-05-28,Electronics,South,17917,8145
10653,2023-12-18,Electronics,South,49032,4723
10654,2022-04-21,Electronics,North,24905,11349
10655,2022-04-01,Furniture,West,11002,1266
10656,2023-04-09,Clothing,North,13330,2428
10657,2023-06-14,Electronics,South,22980,5017
10658,2024-10-16,Clothing,North,13760,2117
10659,2023-10-22,Electronics,North,32557,3524
10660,2022-01-22,Clothing,South,7250,4664
10661,2021-12-14,Furniture,North,43275,-4681
10662,2021-07-09,Clothing,East,12416,1083
10663,2022-05-20,Clothing,North,5600,6460
10664,2024-04-29,Electronics,North,13279,13494
10665,2024-10-24,Clothing,West,18717,1498
10666,2024-12-03,Clothing,West,2966,6338
10667,2023-04-04,Electronics,South,30721,13302
10668,2023-07-18,Clothing,South,7166,7621
10669,2023-07-23,Electronics,West,22677,14373
10670,2024-02-15,Furniture,East,31873,-104
10671,2021-05-14,Electronics,North,9293,4957
10672,2021-02-27,Furniture,East,28595,4740
10673,2022-11-16,Electronics,East,26726,7973
10674,2022-11-03,Clothing,West,10758,5863
10675,2021-06-22,Clothing,South,10152,7641
10676,2023-03-26,Clothing,North,2037,6490
10677,2024-03-18,Electronics,South,40311,3438
10678,2021-03-21,Clothing,East,17735,4131
10679,2023-06-05,Clothing,East,12856,973
10680,2024-05-21,Electronics,South,8058,636
10681,2021-07-22,Electronics,South,38635,12834
10682,2023-02-03,Clothing,West,17577,6514
10683,2024-06-06,Clothing,South,9296,5499
10684,2024-06-04,Electronics,South,32660,7725
10685,2024-11-26,Electronics,West,13876,13796
10686,2021-02-16,Electronics,South,30820,9026
10687,2024-06-10,Clothing,East,4076,6164
10688,2024-08-21,Clothing,South,6787,6556
10689,2024-03-12,Furniture,North,42406,2494
10690,2024-12-09,Furniture,East,46519,-2419
10691,2024-10-28,Clothing,West,22880,6208
10692,2024-07-06,Electronics,East,28171,12333
10693,2022-10-18,Electronics,West,50095,8404
10694,2022-04-16,Electronics,North,41700,6748
10695,2023-08-29,Furniture,North,25577,10015
10696,2023-11-02,Clothing,East,23540,2128
10697,2024-09-15,Electronics,South,39748,-896
10698,2023-01-06,Electronics,East,25654,10936
10699,2023-02-23,Clothing,East,11601,4146
10700,2023-08-26,Clothing,North,16960,7186
10701,2021-12-24,Electronics,West,22288,802
10702,2023-08-30,Furniture,East,34119,11365
10703,2024-12-02,Clothing,South,10536,3060
10704,2022-10-30,Electronics,North,13973,14974
10705,2022-01-08,Furniture,East,44129,-1227
10706,2023-10-29,Electronics,East,27943,64
10707,2024-02-20,Furniture,South,40078,616
10708,2024-10-03,Furniture,East,23367,5960
10709,2022-11-07,Clothing,East,22521,7116
10710,2021-03-31,Clothing,East,8243,7081
10711,2022-11-29,Electronics,East,22828,12684
10712,2024-09-01,Furniture,South,14923,1467
10713,2024-04-16,Clothing,East,8076,6148
10714,2022-06-24,Clothing,East,10001,7611
10715,2023-01-02,Furniture,East,26457,3675
10716,2023-05-19,Furniture,North,22303,10128
10717,2021-02-10,Furniture,South,28280,1659
10718,2023-01-10,Electronics,North,39644,3246
10719,2022-05-17,Furniture,North,16967,1661
10720,2023-08-17,Clothing,South,14416,1010
10721,2024-03-14,Furniture,North,11906,10554
10722,2024-05-09,Clothing,North,18448,5428
10723,2023-07-18,Electronics,North,12710,9540
10724,2022-04-06,Electronics,South,46892,5837
10725,2023-01-02,Clothing,East,17583,1300
10726,2023-01-22,Clothing,West,8109,2217
10727,2023-07-14,Electronics,West,14659,-762
10728,2023-06-28,Clothing,South,17064,7039
10729,2024-06-30,Electronics,West,39952,3620
10730,2022-01-25,Furniture,South,44254,-319
10731,2023-06-02,Clothing,South,13490,4970
10732,2021-09-13,Electronics,West,30003,9723
10733,2022-12-10,Electronics,North,50752,5177
10734,2022-03-26,Electronics,East,40046,3441
10735,2021-01-10,Clothing,West,13719,5897
10736,2023-04-04,Electronics,West,42389,2190
10737,2023-03-09,Electronics,West,45822,-870
10738,2024-06-19,Furniture,West,24071,6936
10739,2024-06-28,Furniture,South,12118,-4337
10740,2023-05-27,Clothing,South,17735,3274
10741,2023-10-26,Furniture,East,53413,4763
10742,2024-02-17,Electronics,East,25907,6053
10743,2023-10-13,Clothing,West,25182,3738
10744,2022-01-09,Clothing,West,5845,5804
10745,2023-12-25,Clothing,West,10791,4193
10746,2021-05-26,Electronics,East,24482,288
10747,2021-08-12,Clothing,West,9796,7763
10748,2024-06-16,Electronics,North,20777,6770
10749,2021-06-26,Clothing,East,9385,7170
10750,2023-05-03,Electronics,North,49232,2881
10751,2024-07-29,Electronics,West,23691,7367
10752,2021-03-04,Electronics,South,39066,-1587
10753,2024-05-25,Electronics,North,25934,12714
10754,2023-04-07,Clothing,East,9141,5490
10755,2023-03-06,Electronics,North,24225,-54
10756,2022-11-20,Furniture,East,41063,-4809
10757,2021-04-15,Electronics,West,22175,8051
10758,2024-01-28,Electronics,North,13892,1449
10759,2022-05-26,Clothing,South,10327,6409
10760,2022-01-20,Electronics,North,20393,-59
10761,2022-02-09,Clothing,South,6221,7043
10762,2023-04-03,Clothing,East,19942,6320
10763,2022-06-02,Electronics,West,42889,9726
10764,2022-04-21,Electronics,West,32657,3656
10765,2022-12-10,Electronics,South,22057,13764
10766,2023-02-10,Electronics,East,23873,9079
10767,2024-12-31,Electronics,West,13352,-393
10768,2023-11-13,Electronics,East,35779,13679
10769,2023-09-24,Electronics,South,35990,1665
10770,2022-11-08,Clothing,South,23800,6352
10771,2022-12-15,Clothing,North,9700,2644
10772,2021-03-24,Clothing,West,6270,4265
10773,2024-03-14,Electronics,West,32491,1462
10774,2024-01-14,Electronics,North,8347,14384
10775,2024-01-07,Furniture,South,42830,-3217
10776,2022-04-02,Clothing,South,10417,7066
10777,2021-01-01,Furniture,South,27426,5872
10778,2021-02-20,Electronics,South,36695,13318
10779,2022-11-16,Clothing,East,4204,2484
10780,2022-12-18,Clothing,West,25971,6757
10781,2022-03-25,Electronics,West,35127,-48
10782,2023-05-31,Clothing,South,19338,3791
10783,2022-05-03,Clothing,South,10548,6812
10784,2021-02-03,Electronics,South,41736,14625
10785,2024-10-03,Electronics,West,46828,2234
10786,2021-04-05,Clothing,West,10338,7849
10787,2024-01-01,Furniture,South,23368,10201
10788,2021-06-03,Electronics,East,16734,6883
10789,2021-09-07,Electronics,North,41793,10197
10790,2022-11-05,Electronics,North,14766,3257
10791,2022-03-14,Clothing,North,4951,1229
10792,2021-04-28,Electronics,West,15389,12666
10793,2023-02-10,Furniture,West,24952,9227
10794,2024-08-22,Electronics,North,23624,-265
10795,2021-09-25,Electronics,North,32315,4369
10796,2023-12-14,Clothing,East,11865,3412
10797,2021-08-24,Furniture,West,22606,-3758
10798,2022-01-24,Clothing,West,17636,1272
10799,2023-09-17,Electronics,North,18108,6098
10800,2023-02-02,Furniture,East,28883,6632
10801,2022-02-05,Electronics,East,15160,9123
10802,2022-09-16,Furniture,North,38357,-40
10803,2023-02-06,Electronics,North,41556,11350
10804,2024-08-19,Clothing,West,4446,7929
10805,2023-07-08,Clothing,North,18183,1060
10806,2024-05-15,Electronics,South,21440,10096
10807,2024-06-06,Furniture,East,16499,9767
10808,2023-05-03,Electronics,North,30343,9337
10809,2022-08-01,Electronics,South,23784,3311
10810,2021-03-16,Clothing,East,13452,4607
10811,2022-03-11,Electronics,South,43268,12718
10812,2021-04-13,Clothing,South,4829,4373
10813,2024-12-16,Electronics,North,53059,364
10814,2023-02-03,Electronics,East,34832,10864
10815,2023-01-08,Electronics,South,30842,6177
10816,2023-03-17,Electronics,West,48699,10841
10817,2024-08-22,Clothing,East,13844,902
10818,2021-04-08,Clothing,West,15418,2586
10819,2023-03-09,Furniture,North,33108,5419
10820,2024-09-20,Furniture,West,32539,6602
10821,2023-05-09,Electronics,East,20835,14446
10822,2022-03-11,Electronics,South,37515,1153
10823,2022-03-23,Electronics,South,49968,8223
10824,2024-08-24,Electronics,East,18273,-1249
10825,2021-09-06,Clothing,South,10849,2160
10826,2021-06-15,Electronics,West,33656,14220
10827,2023-09-11,Electronics,South,18348,4167
10828,2024-09-20,Furniture,South,11983,9629
10829,2023-10-17,Clothing,West,23774,3581
10830,2022-06-26,Electronics,West,39739,5648
10831,2023-01-29,Electronics,West,15894,11305
10832,2024-02-04,Electronics,North,32343,8327
10833,2021-03-22,Furniture,West,41174,6411
10834,2021-05-13,Electronics,West,14900,14137
10835,2023-03-08,Electronics,North,11800,478
10836,2023-06-19,Electronics,South,15054,4059
10837,2021-05-18,Clothing,West,11959,4315
10838,2021-07-03,Electronics,East,49201,4209
10839,2024-11-25,Furniture,West,22249,8068
10840,2024-09-15,Furniture,West,28640,-1632
10841,2023-02-24,Clothing,North,18128,866
10842,2023-09-11,Electronics,East,10827,13990
10843,2021-03-10,Furniture,South,29987,8347
10844,2022-06-30,Clothing,South,18277,2143
10845,2021-02-22,Electronics,East,31729,-1981
10846,2021-07-24,Clothing,West,2675,4977
10847,2021-05-06,Electronics,North,17457,-846
10848,2021-02-12,Electronics,East,17820,7818
10849,2021-04-21,Clothing,East,5716,5742
10850,2023-01-31,Electronics,South,45790,-347
10851,2024-04-21,Clothing,North,4502,3769
10852,2023-04-28,Electronics,East,24665,12086
10853,2021-04-05,Furniture,North,44003,8149
10854,2024-10-29,Furniture,West,52512,9396
10855,2023-06-19,Furniture,South,33324,9430
10856,2021-12-26,Electronics,West,32719,11864
10857,2023-06-19,Electronics,North,34243,1194
10858,2021-10-08,Clothing,West,8825,4275
10859,2024-05-03,Electronics,South,13350,-1467
10860,2024-05-03,Electronics,North,32977,1663
10861,2022-10-29,Clothing,East,2767,2839
10862,2021-04-03,Clothing,West,14563,3459
10863,2022-11-03,Furniture,South,58013,10735
10864,2021-03-02,Electronics,East,35549,10342
10865,2022-09-26,Electronics,South,44417,8978
10866,2023-12-11,Electronics,North,59316,7412
10867,2024-11-27,Furniture,North,24482,9135
10868,2023-10-26,Clothing,West,3539,5809
10869,2022-08-27,Furniture,South,39473,-4263
10870,2022-11-13,Furniture,South,51257,8879
10871,2022-06-18,Clothing,South,3299,6437
10872,2024-11-29,Clothing,North,3040,652
10873,2023-04-18,Electronics,West,27435,-1574
10874,2022-10-07,Clothing,South,14725,2872
10875,2021-08-21,Clothing,South,13521,1449
10876,2022-06-08,Clothing,East,3373,6626
10877,2021-12-12,Furniture,South,22206,4893
10878,2023-12-06,Furniture,West,37525,2593
10879,2022-06-30,Clothing,East,11495,870
10880,2024-01-07,Clothing,East,9837,3480
10881,2024-01-02,Clothing,East,12317,3466
10882,2023-03-05,Electronics,North,31412,8934
10883,2021-09-06,Electronics,East,38723,3230
10884,2021-02-16,Clothing,South,15645,6470
10885,2024-02-19,Clothing,North,10954,7800
10886,2021-08-02,Electronics,North,31139,10254
10887,2021-08-27,Furniture,North,27388,2057
10888,2023-12-16,Electronics,North,57879,846
10889,2021-12-16,Electronics,North,56851,6878
10890,2021-04-17,Clothing,North,14648,3255
10891,2023-04-11,Electronics,North,27116,4473
10892,2021-02-17,Electronics,East,30735,-307
10893,2021-12-03,Electronics,West,24809,10003
10894,2023-11-16,Clothing,South,24788,4840
10895,2023-03-15,Electronics,South,10919,1756
10896,2024-07-04,Clothing,East,5283,5191
10897,2021-01-08,Clothing,East,9350,4526
10898,2022-09-17,Electronics,North,25540,1061
10899,2024-06-30,Furniture,West,15919,5076
10900,2022-12-20,Electronics,North,23077,14012
10901,2021-10-30,Furniture,East,24927,2902
10902,2022-10-01,Clothing,North,5287,7402
10903,2021-02-25,Furniture,South,36439,-3021
10904,2022-12-27,Electronics,South,49153,-1300
10905,2022-06-10,Clothing,North,6046,2573
10906,2022-04-19,Electronics,West,11048,-1478
10907,2021-01-28,Electronics,North,19101,6741
10908,2021-03-19,Clothing,North,19852,6730
10909,2024-05-24,Electronics,West,32500,10674
10910,2024-11-10,Clothing,West,25746,785
10911,2021-12-31,Electronics,West,25944,5108
10912,2022-10-28,Electronics,South,33577,3837
10913,2022-06-10,Clothing,North,17032,1966
10914,2022-11-30,Electronics,East,44657,7106
10915,2024-08-28,Clothing,West,10479,4690
10916,2023-06-02,Clothing,West,12280,4926
10917,2023-10-28,Furniture,North,25994,-3822
10918,2023-10-24,Electronics,East,56314,14025
10919,2023-07-08,Clothing,North,11780,6822
10920,2023-01-20,Furniture,North,19967,-138
10921,2021-12-29,Clothing,West,14532,6355
10922,2024-07-21,Clothing,West,19587,7849
10923,2023-03-17,Clothing,South,3119,696
10924,2023-01-09,Clothing,East,5975,1025
10925,2023-11-05,Clothing,East,19394,1910
10926,2024-04-30,Electronics,West,42060,7386
10927,2022-04-30,Electronics,West,18140,9772
10928,2021-01-28,Furniture,West,16590,8977
10929,2022-12-15,Electronics,East,50191,3176
10930,2023-11-29,Clothing,South,18718,4569
10931,2024-07-20,Electronics,East,37047,4647
10932,2024-06-08,Clothing,West,8015,5622
10933,2021-03-27,Electronics,West,32067,56
10934,2021-05-06,Electronics,South,39719,10176
10935,2023-03-23,Furniture,North,41885,8747
10936,2022-06-21,Furniture,North,13114,8442
10937,2021-05-25,Clothing,East,9383,2129
10938,2024-05-20,Clothing,North,19927,7241
10939,2021-01-25,Clothing,North,19820,5531
10940,2024-11-18,Clothing,East,6912,4020
10941,2021-03-08,Clothing,West,13251,4616
10942,2021-08-21,Electronics,North,33574,7623
10943,2021-04-19,Clothing,West,8123,3561
10944,2024-03-15,Clothing,East,10089,764
10945,2021-04-21,Furniture,West,38451,11361
10946,2021-08-16,Electronics,West,23907,46
10947,2021-04-21,Clothing,East,13332,5564
10948,2021-02-03,Clothing,West,11445,1222
10949,2022-09-15,Electronics,North,37767,11289
10950,2024-10-24,Electronics,North,30173,5564
10951,2023-01-18,Electronics,North,49043,1819
10952,2022-08-18,Electronics,North,11364,2318
10953,2022-03-01,Electronics,West,19479,5398
10954,2022-09-05,Clothing,North,4452,5788
10955,2022-11-23,Clothing,West,3152,6173
10956,2024-07-29,Clothing,South,15507,4475
10957,2024-09-05,Furniture,West,18799,-2876
10958,2021-11-11,Electronics,North,33389,3015
10959,2023-05-27,Electronics,South,39665,6657
10960,2024-11-01,Clothing,East,16550,2860
10961,2024-08-05,Electronics,West,26423,14308
10962,2024-12-31,Electronics,North,33238,12643
10963,2022-10-24,Electronics,North,15514,9409
10964,2021-10-04,Electronics,North,51233,6172
10965,2022-09-16,Furniture,East,37358,-4223
10966,2022-05-31,Electronics,South,27763,13905
10967,2024-10-05,Clothing,South,5743,7094
10968,2023-04-23,Electronics,North,28461,10454
10969,2021-12-16,Clothing,West,5770,5331
10970,2023-04-03,Electronics,North,21212,-11
10971,2024-03-06,Clothing,North,9868,1566
10972,2023-01-29,Electronics,West,41712,3150
10973,2023-06-18,Electronics,North,38847,9006
10974,2021-08-31,Clothing,East,12680,7512
10975,2022-06-27,Electronics,North,38083,-335
10976,2023-11-30,Electronics,East,44601,6951
10977,2021-08-17,Electronics,North,18349,7543
10978,2022-07-02,Furniture,South,19460,-3215
10979,2023-07-09,Electronics,West,36525,3948
10980,2024-05-31,Clothing,South,16498,3107
10981,2021-01-06,Electronics,North,32974,630
10982,2024-09-07,Electronics,North,15660,-1762
10983,2022-04-13,Electronics,East,27920,11891
10984,2021-03-16,Furniture,North,19338,4749
10985,2021-01-04,Electronics,North,18349,11582
10986,2022-10-08,Electronics,North,25535,10245
10987,2021-04-28,Electronics,South,48667,5145
10988,2023-05-31,Electronics,East,46629,11051
10989,2022-05-19,Electronics,South,24632,10321
10990,2023-08-05,Clothing,East,6323,5180
10991,2022-07-28,Electronics,South,31485,860
10992,2021-07-13,Electronics,North,22919,-1431
10993,2023-04-27,Clothing,South,10411,1894
10994,2022-12-16,Electronics,South,42005,122
10995,2024-11-16,Electronics,East,47849,12409
10996,2023-11-16,Electronics,East,48002,1089
10997,2024-12-29,Clothing,South,21114,7665
10998,2021-06-22,Electronics,East,47978,14433
10999,2024-08-16,Clothing,East,2514,3291
11000,2021-11-22,Electronics,East,16472,8441
11001,2024-12-04,Clothing,West,3138,2768
11002,2024-02-16,Electronics,East,29242,416
11003,2023-04-16,Clothing,West,7611,2434
11004,2022-12-25,Furniture,West,32800,3395
11005,2021-08-13,Clothing,East,10260,1015
11006,2022-06-16,Electronics,South,27947,10648
11007,2021-04-23,Electronics,East,34040,11342
11008,2021-05-20,Electronics,North,33282,4833
11009,2022-07-13,Electronics,South,12752,9978
11010,2021-01-01,Electronics,West,49495,3023
11011,2021-03-31,Clothing,West,2982,6613
11012,2022-10-16,Electronics,South,31389,9201
11013,2021-11-16,Electronics,South,32383,13365
11014,2021-05-19,Clothing,East,12733,2416
11015,2023-04-25,Clothing,West,5360,2093
11016,2021-09-16,Electronics,North,48880,14016
11017,2023-06-21,Furniture,East,13625,469
11018,2022-11-21,Electronics,South,11989,5110
11019,2021-01-10,Clothing,West,11157,5559
11020,2021-09-18,Clothing,South,6992,5954
